CCA3,"Año,",PIB ($)
DEU,1981,1870461800000
DEU,1982,1863076500000
DEU,1983,1892371700000
DEU,1984,1945792400000
DEU,1985,1991089200000
DEU,1986,2036632100000
DEU,1987,2065188800000
DEU,1988,2141750200000
DEU,1989,2225204600000
DEU,1990,2342139200000
DEU,1991,2461782000000
DEU,1992,2509124000000
DEU,1993,2484613400000
DEU,1994,2544042800000
DEU,1995,2583326400000
DEU,1996,2604143500000
DEU,1997,2650814000000
DEU,1998,2704199600000
DEU,1999,2755235000000
DEU,2000,2835481000000
DEU,2001,2883158800000
DEU,2002,2877451000000
DEU,2003,2857305400000
DEU,2004,2890881300000
DEU,2005,2912034000000
DEU,2006,3023170200000
DEU,2007,3113153500000
DEU,2008,3143036000000
DEU,2009,2964076600000
DEU,2010,3087971600000
DEU,2011,3209180500000
DEU,2012,3222610600000
DEU,2013,3236712700000
DEU,2014,3308229200000
DEU,2015,3357585700000
DEU,2016,3432459800000
DEU,2017,3524457700000
DEU,2018,3559040700000
DEU,2019,3597317400000
DEU,2020,3459656500000
DEU,2021,3569113600000
DEU,2022,3633579300000
GHA,1960,7657875000
GHA,1961,7920515000
GHA,1962,8245981700
GHA,1963,8609297000
GHA,1964,8799505000
GHA,1965,8919970000
GHA,1966,8540132000
GHA,1967,8802772000
GHA,1968,8835242000
GHA,1969,9365902000
GHA,1970,10276593000
GHA,1971,10812633000
GHA,1972,10543652000
GHA,1973,10847792000
GHA,1974,11591139000
GHA,1975,10150172000
GHA,1976,9791852000
GHA,1977,10014530000
GHA,1978,10863354000
GHA,1979,10590148000
GHA,1980,10640100000
GHA,1981,10267370000
GHA,1982,9556494000
GHA,1983,9120360000
GHA,1984,9909050000
GHA,1985,10413581000
GHA,1986,10955000000
GHA,1987,11480281000
GHA,1988,12126411000
GHA,1989,12743144000
GHA,1990,13167341000
GHA,1991,13862817000
GHA,1992,14400613000
GHA,1993,15099043000
GHA,1994,15597311000
GHA,1995,16238738000
GHA,1996,16986120000
GHA,1997,17698918000
GHA,1998,18530836000
GHA,1999,19346192000
GHA,2000,20062001000
GHA,2001,20864481000
GHA,2002,21803383000
GHA,2003,22937160000
GHA,2004,24221640000
GHA,2005,25650719000
GHA,2006,27292342000
GHA,2007,28478691000
GHA,2008,31084433000
GHA,2009,32590316000
GHA,2010,35164856000
GHA,2011,40104505000
GHA,2012,43831333000
GHA,2013,47036510000
GHA,2014,48379986000
GHA,2015,49406010000
GHA,2016,51072705000
GHA,2017,55224353000
GHA,2018,58648306000
GHA,2019,62465004000
GHA,2020,62786036000
GHA,2021,65973350000
GHA,2022,68003830000
GRC,1960,41914774000
GRC,1961,47449133000
GRC,1962,47622230000
GRC,1963,53263020000
GRC,1964,58274898000
GRC,1965,64549945000
GRC,1966,68742140000
GRC,1967,72639470000
GRC,1968,77872210000
GRC,1969,86877090000
GRC,1970,94317930000
GRC,1971,101713560000
GRC,1972,112047820000
GRC,1973,121115150000
GRC,1974,113317460000
GRC,1975,120532170000
GRC,1976,128790910000
GRC,1977,132578660000
GRC,1978,142186450000
GRC,1979,146853120000
GRC,1980,147847510000
GRC,1981,145550380000
GRC,1982,143901800000
GRC,1983,142349650000
GRC,1984,145211700000
GRC,1985,148855870000
GRC,1986,149626440000
GRC,1987,146246580000
GRC,1988,152517430000
GRC,1989,158313090000
GRC,1990,158313090000
GRC,1991,163220800000
GRC,1992,164363340000
GRC,1993,161733530000
GRC,1994,164968200000
GRC,1995,168432070000
GRC,1996,173252800000
GRC,1997,181021820000
GRC,1998,188072440000
GRC,1999,193851150000
GRC,2000,201449670000
GRC,2001,209772790000
GRC,2002,218001900000
GRC,2003,230634100000
GRC,2004,242306470000
GRC,2005,243758220000
GRC,2006,257536490000
GRC,2007,265967580000
GRC,2008,265076150000
GRC,2009,253675930000
GRC,2010,239780040000
GRC,2011,215444010000
GRC,2012,200176140000
GRC,2013,195139720000
GRC,2014,196068000000
GRC,2015,195683530000
GRC,2016,194730210000
GRC,2017,196856950000
GRC,2018,200141370000
GRC,2019,203903010000
GRC,2020,184906510000
GRC,2021,200401580000
GRC,2022,211538460000
GRL,1970,713408640
GRL,1971,806585900
GRL,1972,856410940
GRL,1973,914698300
GRL,1974,966893300
GRL,1975,973141760
GRL,1976,1031133300
GRL,1977,1122103200
GRL,1978,1189616900
GRL,1979,1247439500
GRL,1980,1355667300
GRL,1981,1364686300
GRL,1982,1304371800
GRL,1983,1349466800
GRL,1984,1279569700
GRL,1985,1326355600
GRL,1986,1420491400
GRL,1987,1498843900
GRL,1988,1582833300
GRL,1989,1688242700
GRL,1990,1490388600
GRL,1991,1488697500
GRL,1992,1412599800
GRL,1993,1341575200
GRL,1994,1421055100
GRL,1995,1474041600
GRL,1996,1496589000
GRL,1997,1518572900
GRL,1998,1636383500
GRL,1999,1658931000
GRL,2000,1776741600
GRL,2001,1799289100
GRL,2002,1781814800
GRL,2003,1860750000
GRL,2004,1989264300
GRL,2005,2088478600
GRL,2006,2204508200
GRL,2007,2256367900
GRL,2008,2395498500
GRL,2009,2416242200
GRL,2010,2458184000
GRL,2011,2445978600
GRL,2012,2480080400
GRL,2013,2447882000
GRL,2014,2563964000
GRL,2015,2499113000
GRL,2016,2616120300
GRL,2017,2617500000
GRL,2018,2633808600
GRL,2019,2708402700
GRL,2020,2713483800
GRL,2021,2748493600
GRD,1977,294935700
GRD,1978,310689400
GRD,1979,328094500
GRD,1980,326339900
GRD,1981,331346560
GRD,1982,345012160
GRD,1983,357545000
GRD,1984,370303870
GRD,1985,392446940
GRD,1986,420680640
GRD,1987,458951780
GRD,1988,472567900
GRD,1989,490373000
GRD,1990,510049760
GRD,1991,517116740
GRD,1992,512715300
GRD,1993,502672160
GRD,1994,511185180
GRD,1995,522070750
GRD,1996,545241500
GRD,1997,572588000
GRD,1998,639887170
GRD,1999,684028900
GRD,2000,717463940
GRD,2001,702943170
GRD,2002,727105600
GRD,2003,795918660
GRD,2004,790765500
GRD,2005,895749000
GRD,2006,859960900
GRD,2007,912620160
GRD,2008,921267650
GRD,2009,860341600
GRD,2010,855944000
GRD,2011,862490050
GRD,2012,852529700
GRD,2013,872573500
GRD,2014,936638900
GRD,2015,997007400
GRD,2016,1034291500
GRD,2017,1080200300
GRD,2018,1127312600
GRD,2019,1134939100
GRD,2020,978809800
GRD,2021,1024691260
GRD,2022,1089874000
GUM,2002,4800664600
GUM,2003,4842877400
GUM,2004,5157363700
GUM,2005,5345211000
GUM,2006,5149976600
GUM,2007,5186913000
GUM,2008,5292445000
GUM,2009,5315662000
GUM,2010,5435969000
GUM,2011,5440190000
GUM,2012,5556275700
GUM,2013,5650199600
GUM,2014,5751510500
GUM,2015,5799000000
GUM,2016,5809553400
GUM,2017,5861264000
GUM,2018,5814830000
GUM,2019,5965741000
GUM,2020,5286113000
GUM,2021,5342045000
GTM,1960,7658204000
GTM,1961,7987393000
GTM,1962,8269867500
GTM,1963,9058899000
GTM,1964,9478598000
GTM,1965,9892031000
GTM,1966,10437291000
GTM,1967,10866490000
GTM,1968,11819051000
GTM,1969,12378909000
GTM,1970,13085482000
GTM,1971,13816144000
GTM,1972,14829288000
GTM,1973,15835135000
GTM,1974,16844629000
GTM,1975,17173098000
GTM,1976,18441720000
GTM,1977,19881875000
GTM,1978,20875311000
GTM,1979,21859258000
GTM,1980,22681162000
GTM,1981,22827878000
GTM,1982,22022033000
GTM,1983,21455606000
GTM,1984,21562175000
GTM,1985,21430790000
GTM,1986,21461447000
GTM,1987,22222035000
GTM,1988,23087004000
GTM,1989,23997230000
GTM,1990,24741759000
GTM,1991,25646875000
GTM,1992,26887756000
GTM,1993,27943674000
GTM,1994,29070850000
GTM,1995,30509435000
GTM,1996,31411837000
GTM,1997,32782678000
GTM,1998,34419687000
GTM,1999,35743834000
GTM,2000,37033783000
GTM,2001,37897626000
GTM,2002,39352623000
GTM,2003,40360200000
GTM,2004,41626670000
GTM,2005,42990370000
GTM,2006,45290955000
GTM,2007,48161370000
GTM,2008,49747575000
GTM,2009,49984820000
GTM,2010,51426470000
GTM,2011,53567820000
GTM,2012,55161307000
GTM,2013,57199420000
GTM,2014,59741348000
GTM,2015,62186066000
GTM,2016,63851287000
GTM,2017,65817810000
GTM,2018,68060140000
GTM,2019,70794720000
GTM,2020,69526180000
GTM,2021,75089950000
GTM,2022,78182160000
GIN,1986,2961300000
GIN,1987,3059021000
GIN,1988,3251987700
GIN,1989,3382180000
GIN,1990,3528427800
GIN,1991,3620640500
GIN,1992,3739069700
GIN,1993,3927673900
GIN,1994,4083606500
GIN,1995,4271765800
GIN,1996,4462354000
GIN,1997,4693575000
GIN,1998,4864615000
GIN,1999,5050054000
GIN,2000,5176460000
GIN,2001,5365832700
GIN,2002,5642957300
GIN,2003,5713415000
GIN,2004,5847116000
GIN,2005,6022370000
GIN,2006,6094012000
GIN,2007,6509469700
GIN,2008,6778507000
GIN,2009,6702408700
GIN,2010,7025019400
GIN,2011,7419271700
GIN,2012,7858142700
GIN,2013,8168200700
GIN,2014,8470142500
GIN,2015,8794202000
GIN,2016,9745790000
GIN,2017,10749607000
GIN,2018,11433120000
GIN,2019,12075309000
GIN,2020,12669446000
GIN,2021,13163555000
GIN,2022,13782241000
GNB,1970,364481440
GNB,1971,350226700
GNB,1972,372553150
GNB,1973,376688100
GNB,1974,393862200
GNB,1975,424763000
GNB,1976,445761000
GNB,1977,413799600
GNB,1978,468115140
GNB,1979,477450020
GNB,1980,401284060
GNB,1981,474187500
GNB,1982,494103740
GNB,1983,477312670
GNB,1984,520792160
GNB,1985,542490940
GNB,1986,538184400
GNB,1987,553791700
GNB,1988,579266100
GNB,1989,614601340
GNB,1990,652092000
GNB,1991,685348740
GNB,1992,692887550
GNB,1993,707438200
GNB,1994,730076200
GNB,1995,762199600
GNB,1996,850614700
GNB,1997,905904700
GNB,1998,651345660
GNB,1999,658025500
GNB,2000,693736450
GNB,2001,708921660
GNB,2002,701937540
GNB,2003,705928100
GNB,2004,725421630
GNB,2005,756368830
GNB,2006,773836100
GNB,2007,799086000
GNB,2008,824685250
GNB,2009,852468740
GNB,2010,891775800
GNB,2011,963873900
GNB,2012,947365800
GNB,2013,978211140
GNB,2014,987646600
GNB,2015,1048229600
GNB,2016,1113878300
GNB,2017,1179810700
GNB,2018,1194956300
GNB,2019,1248729300
GNB,2020,1218759800
GNB,2021,1265072800
GNB,2022,1309350900
GUY,1960,1555849200
GUY,1961,1628811100
GUY,1962,1646808300
GUY,1963,1444602400
GUY,1964,1608713300
GUY,1965,1778288000
GUY,1966,1871350800
GUY,1967,1952073700
GUY,1968,1972079100
GUY,1969,2110014000
GUY,1970,2199804700
GUY,1971,2268281300
GUY,1972,2193027300
GUY,1973,2220324400
GUY,1974,2391352300
GUY,1975,2594211300
GUY,1976,2634082000
GUY,1977,2564577000
GUY,1978,2518255900
GUY,1979,2472028400
GUY,1980,2514890500
GUY,1981,2552517600
GUY,1982,2215837200
GUY,1983,2065328900
GUY,1984,1961468800
GUY,1985,2008537600
GUY,1986,1990448600
GUY,1987,2008350700
GUY,1988,1934171600
GUY,1989,1839074800
GUY,1990,1782661500
GUY,1991,1890652700
GUY,1992,2037327400
GUY,1993,2203881000
GUY,1994,2391925500
GUY,1995,2512274000
GUY,1996,2712138500
GUY,1997,2879766500
GUY,1998,2831412200
GUY,1999,2915226400
GUY,2000,2875468500
GUY,2001,2941015300
GUY,2002,2974326000
GUY,2003,2955521500
GUY,2004,3001727000
GUY,2005,2943164400
GUY,2006,3094137300
GUY,2007,3316644000
GUY,2008,3374858500
GUY,2009,3496742000
GUY,2010,3641452500
GUY,2011,3830671400
GUY,2012,4032790300
GUY,2013,4180123600
GUY,2014,4250621200
GUY,2015,4279840300
GUY,2016,4442793500
GUY,2017,4608709000
GUY,2018,4813377500
GUY,2019,5071030300
GUY,2020,7275896300
GUY,2021,8735441000
GUY,2022,14270953000
HTI,1960,6694501400
HTI,1961,6498219500
HTI,1962,7010772000
HTI,1963,6878072300
HTI,1964,6764765700
HTI,1965,6911006700
HTI,1966,6871214000
HTI,1967,6725703000
HTI,1968,6939689500
HTI,1969,7204226000
HTI,1970,7251137000
HTI,1971,7721038300
HTI,1972,7796481000
HTI,1973,8167229000
HTI,1974,8639285000
HTI,1975,8736284000
HTI,1976,9473524000
HTI,1977,9824816000
HTI,1978,10434825000
HTI,1979,11223742000
HTI,1980,12051458000
HTI,1981,11707665000
HTI,1982,11290434000
HTI,1983,11392972000
HTI,1984,11427255000
HTI,1985,11496233000
HTI,1986,11439039000
HTI,1987,11348254000
HTI,1988,11370998000
HTI,1989,11039713000
HTI,1990,11154318000
HTI,1991,11364081000
HTI,1992,10760656000
HTI,1993,10176751000
HTI,1994,8960565000
HTI,1995,9847456000
HTI,1996,10255216000
HTI,1997,10532591000
HTI,1998,10762395000
HTI,1999,11054082000
HTI,2000,11150259000
HTI,2001,11112041000
HTI,2002,11228921000
HTI,2003,11619774000
HTI,2004,11466642000
HTI,2005,11818918000
HTI,2006,12027965000
HTI,2007,12594064000
HTI,2008,12928819000
HTI,2009,13690375000
HTI,2010,12916662000
HTI,2011,13575181000
HTI,2012,13643387000
HTI,2013,14233433000
HTI,2014,14644605000
HTI,2015,14849629000
HTI,2016,15118774000
HTI,2017,15498296000
HTI,2018,15756778000
HTI,2019,15485274000
HTI,2020,14973407000
HTI,2021,14704150000
HTI,2022,14456828000
HND,1960,2488221400
HND,1961,2534394400
HND,1962,2680498400
HND,1963,2776472000
HND,1964,2926863600
HND,1965,3191369000
HND,1966,3362868000
HND,1967,3563884800
HND,1968,3799036400
HND,1969,3823936800
HND,1970,3962620400
HND,1971,4120927200
HND,1972,4358387700
HND,1973,4701386000
HND,1974,4643670000
HND,1975,4742612000
HND,1976,5240619000
HND,1977,5784799000
HND,1978,6129932300
HND,1979,6473817000
HND,1980,6512618500
HND,1981,6433031700
HND,1982,6299568000
HND,1983,6356623000
HND,1984,6758825500
HND,1985,7139093000
HND,1986,7519661600
HND,1987,8018843600
HND,1988,8158855000
HND,1989,8381416400
HND,1990,8615405000
HND,1991,8329432600
HND,1992,8835336000
HND,1993,9409255000
HND,1994,9429194000
HND,1995,10012795000
HND,1996,10200112000
HND,1997,10669122000
HND,1998,11052168000
HND,1999,10970863000
HND,2000,11770780000
HND,2001,12091321000
HND,2002,12545270000
HND,2003,13115708000
HND,2004,13933120000
HND,2005,14776156000
HND,2006,15746543000
HND,2007,16720990000
HND,2008,17428556000
HND,2009,17004758000
HND,2010,17639230000
HND,2011,18315815000
HND,2012,19072018000
HND,2013,19604425000
HND,2014,20203944000
HND,2015,20979792000
HND,2016,21796528000
HND,2017,22852116000
HND,2018,23730778000
HND,2019,24360372000
HND,2020,22176524000
HND,2021,24956150000
HND,2022,25953884000
HKG,1961,12533020000
HKG,1962,14324142000
HKG,1963,16582122000
HKG,1964,18012856000
HKG,1965,20650332000
HKG,1966,21020965000
HKG,1967,21357988000
HKG,1968,22083598000
HKG,1969,24588706000
HKG,1970,26852557000
HKG,1971,28810924000
HKG,1972,31868297000
HKG,1973,35781580000
HKG,1974,36645773000
HKG,1975,36826026000
HKG,1976,42778706000
HKG,1977,47794790000
HKG,1978,51743064000
HKG,1979,57722794000
HKG,1980,63557493000
HKG,1981,69443410000
HKG,1982,71491910000
HKG,1983,75765000000
HKG,1984,83321640000
HKG,1985,83952525000
HKG,1986,93234455000
HKG,1987,105726500000
HKG,1988,114725500000
HKG,1989,117337770000
HKG,1990,121832440000
HKG,1991,128779260000
HKG,1992,136808520000
HKG,1993,145292330000
HKG,1994,154062390000
HKG,1995,157719450000
HKG,1996,164435950000
HKG,1997,172821800000
HKG,1998,162655420000
HKG,1999,166732610000
HKG,2000,179510120000
HKG,2001,180516800000
HKG,2002,183507420000
HKG,2003,189115940000
HKG,2004,205569150000
HKG,2005,220756900000
HKG,2006,236281920000
HKG,2007,251557170000
HKG,2008,256909920000
HKG,2009,250592360000
HKG,2010,267551690000
HKG,2011,280433600000
HKG,2012,285201860000
HKG,2013,294047550000
HKG,2014,302170240000
HKG,2015,309385630000
HKG,2016,316116040000
HKG,2017,328116140000
HKG,2018,337457350000
HKG,2019,331813620000
HKG,2020,310097100000
HKG,2021,330072700000
HKG,2022,318598250000
HUN,1991,78733090000
HUN,1992,76320560000
HUN,1993,75880870000
HUN,1994,78117200000
HUN,1995,79280775000
HUN,1996,79346115000
HUN,1997,81840060000
HUN,1998,85031830000
HUN,1999,87643180000
HUN,2000,91568890000
HUN,2001,95299486000
HUN,2002,99817910000
HUN,2003,103884734000
HUN,2004,109083770000
HUN,2005,113768140000
HUN,2006,118257500000
HUN,2007,118585520000
HUN,2008,119776040000
HUN,2009,111873380000
HUN,2010,113077420000
HUN,2011,115188390000
HUN,2012,113748280000
HUN,2013,115798610000
HUN,2014,120699450000
HUN,2015,125174170000
HUN,2016,127929250000
HUN,2017,133394360000
HUN,2018,140547420000
HUN,2019,147383980000
HUN,2020,140699300000
HUN,2021,150668850000
HUN,2022,157531160000
ISL,1995,9144289000
ISL,1996,9561921000
ISL,1997,10113798000
ISL,1998,10858456000
ISL,1999,11296587000
ISL,2000,11859726000
ISL,2001,12335716000
ISL,2002,12404737000
ISL,2003,12670532000
ISL,2004,13659138000
ISL,2005,14495684000
ISL,2006,15411374000
ISL,2007,16714384000
ISL,2008,17083688000
ISL,2009,15774427000
ISL,2010,15327573000
ISL,2011,15610486000
ISL,2012,15776525000
ISL,2013,16494745000
ISL,2014,16773047000
ISL,2015,17517210000
ISL,2016,18621440000
ISL,2017,19402600000
ISL,2018,20351228000
ISL,2019,20730000000
ISL,2020,19234191000
ISL,2021,20101218000
ISL,2022,21556163000
IND,1960,136368120000
IND,1961,141444760000
IND,1962,145590680000
IND,1963,154317900000
IND,1964,165819140000
IND,1965,161448530000
IND,1966,161359200000
IND,1967,173987100000
IND,1968,179881670000
IND,1969,191645380000
IND,1970,201528980000
IND,1971,204839960000
IND,1972,203706580000
IND,1973,210419780000
IND,1974,212913960000
IND,1975,232395390000
IND,1976,236260380000
IND,1977,253400510000
IND,1978,267876090000
IND,1979,253844260000
IND,1980,270942750000
IND,1981,287216100000
IND,1982,297198980000
IND,1983,318861500000
IND,1984,331044360000
IND,1985,348438430000
IND,1986,365081820000
IND,1987,379558600000
IND,1988,416101700000
IND,1989,440848680000
IND,1990,465242850000
IND,1991,470159700000
IND,1992,495935700000
IND,1993,519496500000
IND,1994,554089400000
IND,1995,596058830000
IND,1996,641058400000
IND,1997,667020100000
IND,1998,708271400000
IND,1999,770923360000
IND,2000,800534500000
IND,2001,839152000000
IND,2002,871073100000
IND,2003,939542800000
IND,2004,1013982170000
IND,2005,1094324300000
IND,2006,1182534900000
IND,2007,1273126700000
IND,2008,1312424300000
IND,2009,1415605600000
IND,2010,1535897900000
IND,2011,1616399200000
IND,2012,1704596200000
IND,2013,1813453500000
IND,2014,1947834500000
IND,2015,2103588400000
IND,2016,2277267000000
IND,2017,2432016000000
IND,2018,2588974800000
IND,2019,2689205300000
IND,2020,2532396200000
IND,2021,2761585300000
IND,2022,2961515500000
IDN,1960,52777607000
IDN,1961,55807380000
IDN,1962,56835342000
IDN,1963,55563920000
IDN,1964,57525158000
IDN,1965,58147344000
IDN,1966,59770438000
IDN,1967,60595510000
IDN,1968,67209617000
IDN,1969,71794860000
IDN,1970,77218700000
IDN,1971,82642534000
IDN,1972,88458625000
IDN,1973,95627290000
IDN,1974,102545200000
IDN,1975,108295400000
IDN,1976,115962330000
IDN,1977,125546000000
IDN,1978,134171296000
IDN,1979,143754950000
IDN,1980,158130450000
IDN,1981,170589210000
IDN,1982,174422690000
IDN,1983,182089610000
IDN,1984,194548370000
IDN,1985,199340210000
IDN,1986,210840600000
IDN,1987,221382640000
IDN,1988,233841400000
IDN,1989,252050360000
IDN,1990,270259320000
IDN,1991,288571600000
IDN,1992,307321570000
IDN,1993,327286420000
IDN,1994,351963700000
IDN,1995,380895170000
IDN,1996,410674270000
IDN,1997,429975440000
IDN,1998,373533740000
IDN,1999,376488900000
IDN,2000,395012370000
IDN,2001,409404540000
IDN,2002,427825600000
IDN,2003,448277220000
IDN,2004,470829500000
IDN,2005,497631800000
IDN,2006,525006270000
IDN,2007,558318000000
IDN,2008,591893600000
IDN,2009,619291600000
IDN,2010,657835400000
IDN,2011,698422460000
IDN,2012,740537660000
IDN,2013,781691300000
IDN,2014,820828050000
IDN,2015,860854200000
IDN,2016,904181650000
IDN,2017,950021700000
IDN,2018,999178600000
IDN,2019,1049330250000
IDN,2020,1027656200000
IDN,2021,1065710850000
IDN,2022,1122285100000
IRN,1960,50230112000
IRN,1961,55449480000
IRN,1962,59835130000
IRN,1963,64048763000
IRN,1964,69477040000
IRN,1965,81312960000
IRN,1966,90665900000
IRN,1967,100868360000
IRN,1968,115397616000
IRN,1969,133303470000
IRN,1970,147870350000
IRN,1971,168130920000
IRN,1972,192508250000
IRN,1973,206834100000
IRN,1974,218832650000
IRN,1975,218118780000
IRN,1976,257948220000
IRN,1977,250793840000
IRN,1978,218589760000
IRN,1979,192313600000
IRN,1980,150774550000
IRN,1981,142185230000
IRN,1982,175131330000
IRN,1983,194547650000
IRN,1984,180657230000
IRN,1985,184031280000
IRN,1986,166023990000
IRN,1987,165738250000
IRN,1988,155658060000
IRN,1989,165203180000
IRN,1990,187662430000
IRN,1991,211525880000
IRN,1992,218501960000
IRN,1993,215287760000
IRN,1994,211631570000
IRN,1995,216712940000
IRN,1996,230475350000
IRN,1997,233587690000
IRN,1998,238446330000
IRN,1999,243221700000
IRN,2000,257439290000
IRN,2001,263597670000
IRN,2002,284893280000
IRN,2003,309506050000
IRN,2004,322928300000
IRN,2005,333229060000
IRN,2006,349889860000
IRN,2007,378426060000
IRN,2008,379375400000
IRN,2009,383197150000
IRN,2010,405414670000
IRN,2011,416140820000
IRN,2012,400547300000
IRN,2013,394451060000
IRN,2014,414113560000
IRN,2015,408212930000
IRN,2016,444197240000
IRN,2017,456450440000
IRN,2018,448060850000
IRN,2019,434302750000
IRN,2020,448766280000
IRN,2021,469947060000
IRN,2022,487695220000
IRQ,1968,11719961000
IRQ,1969,12100178000
IRQ,1970,12650053000
IRQ,1971,13329936000
IRQ,1972,13827850000
IRQ,1973,14438869000
IRQ,1974,16765457000
IRQ,1975,18859575000
IRQ,1976,22098727000
IRQ,1977,22518594000
IRQ,1978,26359580000
IRQ,1979,31860630000
IRQ,1980,39747320000
IRQ,1981,39457673000
IRQ,1982,40812642000
IRQ,1983,35477080000
IRQ,1984,34950156000
IRQ,1985,35458294000
IRQ,1986,37106254000
IRQ,1987,40559090000
IRQ,1988,40551370000
IRQ,1989,39286764000
IRQ,1990,62001517000
IRQ,1991,22291340000
IRQ,1992,29556578000
IRQ,1993,38509216000
IRQ,1994,39993565000
IRQ,1995,40841437000
IRQ,1996,45342487000
IRQ,1997,54972293000
IRQ,1998,74134040000
IRQ,1999,87168480000
IRQ,2000,101918840000
IRQ,2001,103714120000
IRQ,2002,95211150000
IRQ,2003,60308505000
IRQ,2004,92502260000
IRQ,2005,94048800000
IRQ,2006,99359070000
IRQ,2007,101232560000
IRQ,2008,109562085000
IRQ,2009,113264520000
IRQ,2010,120516346000
IRQ,2011,129611080000
IRQ,2012,147674230000
IRQ,2013,158939680000
IRQ,2014,159252800000
IRQ,2015,166774110000
IRQ,2016,189767880000
